Activity ID,Keywords
298,"['capacity', 'cards', 'children', 'guided', 'selection', 'state', 'word']"
299,"['capacity', 'cards', 'children', 'guided', 'selection', 'state', 'word']"
300,"['children', 'guided', 'language', 'mate', 'missing', 'mistakes', 'sentence']"
301,"['ads', 'capital', 'children', 'classroom', 'knowledge', 'mark', 'mate', 'rules', 'sentence', 'strip', 'voice']"
302,"['bond', 'children', 'guided', 'mark', 'selection', 'sentence', 'transparency', 'word']"
303,"['activity', 'children', 'frequency', 'mate', 'word']"
304,"['activity', 'children', 'frequency', 'mate', 'word']"
305,"['bank', 'children', 'cut', 'direct', 'frequency', 'guided', 'mate', 'missing', 'resource', 'selection', 'sentence', 'strip', 'word']"
305,"['bank', 'children', 'cut', 'direct', 'frequency', 'guided', 'mate', 'missing', 'resource', 'selection', 'sentence', 'strip', 'word']"
306,"['bank', 'children', 'cut', 'direct', 'frequency', 'guided', 'mate', 'missing', 'resource', 'selection', 'sentence', 'strip', 'word']"
306,"['bank', 'children', 'cut', 'direct', 'frequency', 'guided', 'mate', 'missing', 'resource', 'selection', 'sentence', 'strip', 'word']"
307,"['bank', 'children', 'cut', 'direct', 'frequency', 'guided', 'mate', 'missing', 'resource', 'selection', 'sentence', 'strip', 'word']"
307,"['bank', 'children', 'cut', 'direct', 'frequency', 'guided', 'mate', 'missing', 'resource', 'selection', 'sentence', 'strip', 'word']"
308,"['capital', 'children', 'color', 'direct', 'group', 'guided', 'modeling', 'resource', 'selection', 'sentence', 'speech', 'voice', 'word']"
309,"['capital', 'children', 'color', 'direct', 'group', 'guided', 'modeling', 'resource', 'selection', 'sentence', 'speech', 'voice', 'word']"
310,"['cards', 'children', 'graph', 'group', 'guided', 'knowledge', 'mark', 'personal', 'sentence', 'vortex', 'word']"
311,"['capacity', 'children', 'classroom', 'direct', 'head', 'house', 'selection', 'vocal', 'word']"
312,"['capacity', 'children', 'classroom', 'direct', 'head', 'house', 'selection', 'vocal', 'word']"
313,"['capital', 'children', 'guided', 'identity', 'language', 'mark', 'missing', 'random', 'sentence']"
314,"['children', 'power', 'sentence', 'voice']"
315,"['children', 'power', 'sentence', 'voice']"
316,"['activity', 'children', 'group', 'patterns', 'resource', 'scaffolding', 'sentence', 'word']"
317,"['activity', 'children', 'group', 'patterns', 'resource', 'scaffolding', 'sentence', 'word']"
318,"['activity', 'children', 'group', 'patterns', 'resource', 'scaffolding', 'sentence', 'word']"
319,"['activity', 'children', 'group', 'patterns', 'resource', 'scaffolding', 'sentence', 'word']"
320,"['arc', 'banks', 'children', 'elephants', 'frame', 'frequency', 'sentence']"
321,"['arc', 'banks', 'children', 'elephants', 'frame', 'frequency', 'sentence']"
322,"['children', 'frequency', 'random', 'sorting', 'word']"
322,"['children', 'frequency', 'random', 'sorting', 'word']"
323,"['children', 'feedback', 'monitoring', 'repeat', 'selection', 'sentence', 'speech', 'theater']"
323,"['children', 'feedback', 'monitoring', 'repeat', 'selection', 'sentence', 'speech', 'theater']"
324,"['children', 'feedback', 'monitoring', 'repeat', 'selection', 'sentence', 'speech', 'theater']"
324,"['children', 'feedback', 'monitoring', 'repeat', 'selection', 'sentence', 'speech', 'theater']"
325,"['bed', 'children', 'classroom', 'curve', 'field', 'group', 'guided', 'motor', 'repeat', 'selection', 'theater', 'word']"
326,"['bed', 'children', 'classroom', 'curve', 'field', 'group', 'guided', 'motor', 'repeat', 'selection', 'theater', 'word']"
327,"['capacity', 'children', 'classroom', 'group', 'repeat', 'state', 'students']"
328,"['banks', 'children', 'guided', 'language', 'sentence', 'water']"
329,"['children', 'contact', 'group', 'sentence', 'voice', 'word']"
330,"['@', 'children', 'frequency', 'personal', 'voice']"
331,"['children', 'frequency', 'mate', 'personal', 'resource', 'school']"
332,"['animal', 'carbon', 'children', 'connections', 'frequency', 'house', 'job', 'personal', 'stories']"
333,"['cards', 'children', 'language', 'resource', 'train']"
334,"['management', 'resource', 'word']"
335,"['management', 'resource', 'word']"
336,"['frequency', 'graph', 'resource', 'word']"
337,"['frequency', 'graph', 'resource', 'word']"
337,"['frequency', 'graph', 'resource', 'word']"
338,"['frequency', 'graph', 'resource', 'word']"
339,"['builder', 'cards', 'children', 'cut', 'frequency', 'graph', 'motor', 'repeat', 'word']"
340,"['builder', 'cards', 'children', 'repeat', 'word']"
341,"['builder', 'cards', 'children', 'repeat', 'word']"
342,"['builder', 'cards', 'children', 'repeat', 'word']"
343,"['academic', 'children', 'graph', 'group', 'professional', 'word']"
344,"['academic', 'children', 'graph', 'group', 'professional', 'word']"
345,"['academic', 'children', 'graph', 'group', 'professional', 'word']"
346,"['children', 'frequency', 'graph', 'group', 'mate', 'repeat', 'sentence', 'word']"
349,"['@', 'children', 'count', 'frequency', 'girls', 'graph', 'group', 'holding', 'mm', 'packing', 'repeat', 'secrecy', 'sentence', 'word']"
351,"['children', 'sentence', 'state']"
351,"['children', 'sentence', 'state']"
352,"['auditors', 'capital', 'children', 'feedback', 'modeling', 'professional', 'speech']"
353,"['auditors', 'capital', 'children', 'feedback', 'modeling', 'professional', 'speech']"
354,"['children', 'knowledge', 'nose', 'stories']"
355,"['children', 'knowledge', 'nose', 'stories']"
356,"['children', 'guided', 'library', 'owners', 'selection', 'state', 'word']"
357,"['children', 'guided', 'library', 'owners', 'selection', 'state', 'word']"
358,"['children', 'guided', 'language', 'music', 'repeat', 'sentence', 'transparency']"
359,"['children', 'guided', 'information', 'mate', 'sentence', 'transparency', 'water']"
360,"['bank', 'children', 'frequency', 'graph', 'word']"
361,"['bank', 'children', 'frequency', 'graph', 'word']"
362,"['bank', 'children', 'frequency', 'graph', 'word']"
363,"['children', 'group', 'jet', 'resource', 'sentence']"
364,"['children', 'group', 'jet', 'resource', 'sentence']"
365,"['children', 'group', 'jet', 'resource', 'sentence']"
366,"['children', 'group', 'jet', 'resource', 'sentence']"
367,"['children', 'guided', 'library', 'motor', 'school', 'sentence']"
368,"['children', 'convex', 'language', 'stories']"
369,"['cards', 'children', 'frequency', 'group', 'guided', 'nose', 'repeat', 'school', 'word']"
369,"['cards', 'children', 'frequency', 'group', 'guided', 'nose', 'repeat', 'school', 'word']"
370,"['cut', 'frequency', 'sentence']"
370,"['cut', 'frequency', 'sentence']"
372,"['alarm', 'animal', 'checking', 'children', 'clock', 'graph', 'head', 'hearing', 'internal', 'job', 'knowledge', 'library', 'mark', 'mate', 'missing', 'personal', 'regime', 'riding', 'school', 'science', 'sentence', 'stories', 'territory', 'transparency', 'wake', 'word']"
375,"['alarm', 'children', 'clock', 'mark', 'word']"
376,"['cards', 'children', 'curve', 'house', 'repeat', 'sentence', 'speech']"
377,"['cards', 'children', 'curve', 'house', 'repeat', 'sentence', 'speech']"
380,"['activity', 'cement', 'children', 'frame', 'missing', 'word']"
381,"['alarm', 'children', 'guided', 'language', 'sentence', 'word']"
382,"['cards', 'children', 'information', 'mark', 'sentence']"
384,"['builder', 'cards', 'children', 'graph', 'patterns', 'repeat', 'sentence', 'transparency', 'word']"
385,"['builder', 'cards', 'children', 'graph', 'patterns', 'repeat', 'sentence', 'transparency', 'word']"
386,"['children', 'frequency', 'graph', 'head', 'repeat', 'spacing', 'state', 'word']"
387,"['academic', 'cards', 'children', 'frequency', 'guided', 'matching', 'repeat', 'resource', 'sentence', 'voice', 'word']"
387,"['academic', 'cards', 'children', 'frequency', 'guided', 'matching', 'repeat', 'resource', 'sentence', 'voice', 'word']"
388,"['academic', 'cards', 'children', 'frequency', 'guided', 'matching', 'repeat', 'resource', 'sentence', 'voice', 'word']"
388,"['academic', 'cards', 'children', 'frequency', 'guided', 'matching', 'repeat', 'resource', 'sentence', 'voice', 'word']"
389,"['academic', 'cards', 'children', 'frequency', 'guided', 'matching', 'repeat', 'resource', 'sentence', 'voice', 'word']"
389,"['academic', 'cards', 'children', 'frequency', 'guided', 'matching', 'repeat', 'resource', 'sentence', 'voice', 'word']"
390,"['academic', 'cards', 'children', 'frequency', 'guided', 'matching', 'repeat', 'resource', 'sentence', 'voice', 'word']"
390,"['academic', 'cards', 'children', 'frequency', 'guided', 'matching', 'repeat', 'resource', 'sentence', 'voice', 'word']"
391,"['academic', 'cards', 'children', 'frequency', 'guided', 'matching', 'repeat', 'resource', 'sentence', 'voice', 'word']"
391,"['academic', 'cards', 'children', 'frequency', 'guided', 'matching', 'repeat', 'resource', 'sentence', 'voice', 'word']"
392,"['agency', 'children', 'cost', 'feedback', 'group', 'guided', 'sentence', 'speech', 'word']"
393,"['agency', 'children', 'cost', 'feedback', 'group', 'guided', 'sentence', 'speech', 'word']"
394,"['children', 'group', 'guided', 'information', 'knowledge']"
395,"['children', 'group', 'guided', 'information', 'knowledge']"
396,"['children', 'group', 'guided', 'information', 'knowledge']"
397,"['children', 'group', 'guided', 'information', 'knowledge']"
398,"['animal', 'mark', 'paired', 'personal', 'selection', 'state']"
399,"['animal', 'mark', 'paired', 'personal', 'selection', 'state']"
400,"['builder', 'children', 'connections', 'house', 'job', 'sentence', 'word']"
401,"['builder', 'children', 'connections', 'house', 'job', 'sentence', 'word']"
402,"['builder', 'children', 'connections', 'house', 'job', 'sentence', 'word']"
402,"['builder', 'children', 'connections', 'house', 'job', 'sentence', 'word']"
403,"['children', 'clock', 'guided', 'school', 'selection', 'word']"
404,"['children', 'clock', 'guided', 'school', 'selection', 'word']"
405,"['children', 'guided', 'language', 'mark', 'rules', 'school', 'sentence', 'tracking']"
406,"['children', 'identity', 'information', 'knowledge', 'repeat', 'rules', 'school', 'sentence', 'strip', 'tracking']"
407,"['bank', 'children', 'guided', 'mate', 'patterns', 'sentence', 'transparency', 'word']"
407,"['bank', 'children', 'guided', 'mate', 'patterns', 'sentence', 'transparency', 'word']"
408,"['cards', 'children', 'frequency', 'graph', 'stock', 'word']"
409,"['cards', 'children', 'frequency', 'graph', 'stock', 'word']"
410,"['banks', 'cards', 'children', 'cut', 'direct', 'frequency', 'guided', 'missing', 'resource', 'strip', 'word']"
410,"['banks', 'cards', 'children', 'cut', 'direct', 'frequency', 'guided', 'missing', 'resource', 'strip', 'word']"
411,"['banks', 'cards', 'children', 'cut', 'direct', 'frequency', 'guided', 'missing', 'resource', 'strip', 'word']"
411,"['banks', 'cards', 'children', 'cut', 'direct', 'frequency', 'guided', 'missing', 'resource', 'strip', 'word']"
412,"['children', 'feedback', 'group', 'guided', 'mark', 'resource', 'sentence', 'speech', 'stories', 'tax', 'voice']"
412,"['children', 'feedback', 'group', 'guided', 'mark', 'resource', 'sentence', 'speech', 'stories', 'tax', 'voice']"
413,"['children', 'feedback', 'group', 'guided', 'mark', 'resource', 'sentence', 'speech', 'stories', 'tax', 'voice']"
413,"['children', 'feedback', 'group', 'guided', 'mark', 'resource', 'sentence', 'speech', 'stories', 'tax', 'voice']"
414,"['children', 'group', 'guided', 'house', 'knowledge', 'stories', 'transparency']"
415,"['children', 'finger', 'gray', 'nose', 'school', 'selection', 'word']"
416,"['children', 'finger', 'gray', 'nose', 'school', 'selection', 'word']"
417,"['capital', 'children', 'group', 'guided', 'language', 'missing', 'sentence']"
418,"['children', 'direct', 'game', 'house', 'mate', 'rules', 'sentence', 'word']"
419,"['children', 'direct', 'game', 'house', 'mate', 'rules', 'sentence', 'word']"
420,"['children', 'group', 'guided', 'patterns', 'resource', 'sentence', 'word']"
421,"['children', 'group', 'guided', 'patterns', 'resource', 'sentence', 'word']"
422,"['children', 'group', 'guided', 'patterns', 'resource', 'sentence', 'word']"
423,"['children', 'group', 'guided', 'patterns', 'resource', 'sentence', 'word']"
424,"['children', 'frame', 'frequency', 'graph', 'sentence', 'water']"
425,"['children', 'frame', 'frequency', 'graph', 'sentence', 'water']"
426,"['cards', 'children', 'frequency', 'index', 'random', 'recognition', 'sentence', 'water', 'word']"
426,"['cards', 'children', 'frequency', 'index', 'random', 'recognition', 'sentence', 'water', 'word']"
427,"['cards', 'children', 'frequency', 'index', 'random', 'recognition', 'sentence', 'water', 'word']"
427,"['cards', 'children', 'frequency', 'index', 'random', 'recognition', 'sentence', 'water', 'word']"
428,"['animal', 'capital', 'children', 'feedback', 'group', 'modeling', 'selection', 'speech', 'theater', 'voice']"
428,"['animal', 'capital', 'children', 'feedback', 'group', 'modeling', 'selection', 'speech', 'theater', 'voice']"
429,"['children', 'group', 'guided', 'information', 'stories', 'word']"
430,"['children', 'group', 'guided', 'information', 'stories', 'word']"
431,"['children', 'group', 'repeat', 'waiting', 'window']"
432,"['children', 'group', 'guided', 'language', 'rules', 'sentence', 'stories', 'word']"
433,"['children', 'information', 'mate', 'sentence', 'strip']"
434,"['@', 'children', 'frequency', 'graph', 'head', 'personal', 'rating', 'rules']"
435,"['@', 'children', 'curve', 'graph', 'personal', 'resource']"
436,"['@', 'children', 'desk', 'graph', 'personal', 'school']"
437,"['bus', 'children', 'house', 'language', 'mm', 'resource', 'school']"
438,"['management', 'resource', 'stories']"
439,"['management', 'resource', 'stories']"
440,"['frequency', 'resource', 'word']"
441,"['frequency', 'resource', 'word']"
442,"['frequency', 'resource', 'word']"
443,"['builder', 'children', 'media', 'repeat', 'word']"
444,"['builder', 'cards', 'children', 'repeat', 'sentence', 'word']"
445,"['builder', 'cards', 'children', 'repeat', 'sentence', 'word']"
446,"['builder', 'cards', 'children', 'repeat', 'sentence', 'word']"
447,"['cards', 'children', 'group', 'professional', 'word']"
448,"['cards', 'children', 'group', 'professional', 'word']"
449,"['cards', 'children', 'group', 'professional', 'word']"
450,"['cards', 'children', 'group', 'professional', 'word']"
451,"['children', 'consumer', 'frequency', 'group', 'repeat', 'sentence', 'word']"
452,"['children', 'computer', 'desk', 'frame', 'frequency', 'hearing', 'job', 'judgments', 'knowledge', 'mark', 'mesh', 'mm', 'power', 'professional', 'sentence', 'word']"
457,"['children', 'feedback', 'job', 'professional', 'speech', 'walk']"
457,"['children', 'feedback', 'job', 'professional', 'speech', 'walk']"
458,"['children', 'cultures', 'knowledge', 'reactions', 'word']"
459,"['children', 'cultures', 'knowledge', 'reactions', 'word']"
460,"['children', 'cloud', 'guided', 'path', 'selection', 'sentence', 'word']"
462,"['arc', 'children', 'guided', 'language', 'mark', 'repeat', 'scene', 'sentence', 'transparency']"
463,"['children', 'classroom', 'guided', 'sentence', 'transparency', 'word']"
464,"['cards', 'children', 'repeat', 'sprung', 'word']"
465,"['cards', 'children', 'repeat', 'sprung', 'word']"
